doc_id,text,p_green,u,llm_green_suggested,llm_confidence,llm_rationale,is_green_human,human_notes
9697765,"1. An organic light emitting display comprising: a display unit configured to be driven by image data; a data accumulator configured to compress and accumulate first data corresponding to a first portion of the image data for driving a first region of the display unit, identify a second region of the display unit from the first region by analyzing the accumulated first data, and compress and accumulate second data corresponding to a second portion of the image data for driving the second region with a compression ratio based on a size of the second region; and a data compensator configured to compensate the image data based on the accumulated first and second data, wherein the data accumulator comprises: a controller configured to identify the second region by analyzing the accumulated first data, and determine the compression ratio based on the size of the second region; a gray-stress converter configured to generate the first and second data by converting gray levels included in the first and second portions of the image data into stress values constituting the first and second data, respectively; a first compressor configured to compress the first data using a lossy compression method; a second compressor configured to compress the second data based on a compression ratio; and a memory configured to accumulate and store the compressed first and second data as the accumulated first and second data, respectively.",0.4937761426488475,0.987552285297695,,,,,
8972812,"1. A pipelined processor, comprising: a) a combinational logic of several stages; b) a voltage regulator; c) a counter; d) a comparator; and e) a plurality of stage registers, said stage registers being double latch (DL) registers and each being disposed between two adjacent stages of said combinational logic; wherein said DL register comprises a flip-flop, a latch, an XOR gate, and a MUX module; when a high level of a register clock CLK said data, latched by said flip-flop and said latch respectively, are compared by said XOR gate: if they are same, an output Error of said XOR gate is low level, and an output A of said flip-flop is delivered to a next stage; if they are different, the output Error of said XOR gate is high level, and an output B of said latch is delivered to the next stage; the output Error of a last DL register is inverted, then AND with a clock CLK of said processor to obtain said register clock CLK the result E",0.506311676003281,0.987376647993438,,,,,
8511643,"1. A diaphragm having an outer diameter Φ of 10 to 35 mm and comprising a dome portion in a dome shape and a flange portion formed continuously at a peripheral edge of the dome portion via a boundary portion, wherein the boundary portion has a radius of curvature R of 0.6 mm or more on a convex side of the dome portion, and wherein the diaphragm is formed of a cobalt-based superalloy having a composition range of 30 to 45% of cobalt, 10 to 20% of nickel, 5 to 20% of chromium, 3 to 5% of tungsten, 3 to 9% of molybdenum, and 1 to 40% of iron in terms of mass ratio.",0.5064021405273712,0.9871957189452576,,,,,
8591699,"1. A processing chamber comprising: a chamber body defining at least a first processing region and a second processing region, wherein the chamber body has: a substrate support in each processing region; a first entry port formed above the first processing region and coupled to a first gas distribution assembly disposed over a top portion of the first processing region; a second entry port formed above the second processing region and coupled to a second gas distribution assembly disposed over a top portion of the second processing region; a first vertical passage extending downward through a chamber wall; one or more first cross channels open to a bottom portion of the first processing region and intersecting the first vertical passage; a second vertical passage extending downward through the chamber wall; and one or more second cross channels open to a bottom portion of the second processing region and intersecting the second vertical passage; a remote plasma source configured to provide a cleaning plasma towards the top portions and/or the bottom portions of the first and second processing regions; a first gas conduit connecting the remote plasma source to the first and second entry ports; and a valve having an inlet coupled to the first gas conduit and at least one outlet coupled to the first and second vertical passages, wherein opening of the valve selectively diverts a portion of the cleaning plasma from the remote plasma source to the bottom portions of the first and second processing regions for introducing the cleaning plasma to a lower side of the substrate support.",0.49358213427033626,0.9871642685406725,,,,,
9529419,"1. A switching element, comprising: a plurality of interfaces connected with a processing pipeline and a packet buffer; a clock generator connected with the processing pipeline and the packet buffer, the clock generator configured to operate at a determined speed; where the determined speed of the clock generator is adjusted according an operating state of the interfaces; and a memory configured to store a hardware forwarding database to store packet forwarding information for packets received at the interfaces, at least a portion of the hardware forwarding database configured to be powered down in accordance with the determined speed of the clock generator being adjusted and the at least a portion of the hardware forwarding database being duplicated in another memory.",0.5064329085188454,0.9871341829623093,,,,,
8846434,"1. A method for manufacturing a micromorph tandem cell including a substrate/p-i-n junction configuration having a glass/air interface and comprising a μc-Si:H bottom cell and an a-Si:H top cell, an LPCVD ZnO front contact layer and a ZnO back contact in combination with a white reflector, comprising steps of applying an AR—Anti-Reflecting—concept to the micromorph tandem cell by DART-etching a glass surface of said air/glass interface to provide antireflection (AR) at the air/glass interface and for a desired light scattering ability (D); and implementing an intermediate reflector in the micromorph tandem cell.",0.506437039903029,0.987125920193942,,,,,
9163258,"1. A method of eliminating adipocytes in a subject, comprising administering a therapeutically effective amount of a composition comprising isolated T lymphocytes modified to express a target specific chimeric antigen receptor, wherein the target is a cell surface antigen preferentially expressed on an adipocyte.",0.49355657312490087,0.9871131462498017,,,,,
8655489,"1. An air-conditioning controller configured to receive an operation input for an air-conditioning apparatus capable of being set to a plurality of airflow direction settings, the air-conditioning controller comprising: a switching button for switching between the airflow direction settings including constant airflow direction settings, each of the constant airflow direction settings setting an airflow direction of the air-conditioning apparatus to a constant direction which is distinct for each of the constant airflow direction settings, the constant airflow direction settings having a prestored order for changing between the constant airflow direction settings; a determination unit configured to determine a currently selected airflow direction setting based on an operation input inputted via the switching button; and a display unit configured to simultaneously display an image corresponding to the currently selected airflow direction setting and an alphanumeric character corresponding to the currently selected airflow direction setting, the image and the alphanumeric character each corresponding to the currently selected airflow direction setting in a one-to-one correspondence, a number of the alphanumeric character on the display unit changing sequentially according to the prestored order in response to the currently selected airflow direction setting being switched among the constant airflow direction settings in a first direction of the prestored order corresponding to a first direction of change of the airflow direction.",0.5064614368577767,0.9870771262844467,,,,,
9455726,"1. A method for a linear control circuit, comprising: generating a digital N-bit linear count; routing the least significant M bits [(M−1):0] for linear control for fine delay mixing of a phase compensation loop; routing the most significant (N−M) bits [(N−1):M] for linear control for coarse control of a delay chain for the phase compensation loop; and performing a bitwise XOR (exclusive OR) of bit M with each of bits [(M−1):0] to generate M linear control bits as the linear control for fine delay mixing, the M linear control bits to generate a linear control count having a triangular contour, where the linear control count repeatedly, continuously counts from 0 to (2",0.5065789218439811,0.9868421563120378,,,,,
9559235,"1. A device comprising a first photoelectric conversion unit in direct contact with a second photoelectric conversion unit, each comprising: a first substrate comprising a first photoelectric conversion element; a second substrate comprising a second photoelectric conversion element; a third substrate comprising a third photoelectric conversion element; a first light-dividing device over the third substrate; and a second light-dividing device over the third substrate, wherein the first light-dividing device intersects the second light-dividing device, wherein the first substrate, the second substrate, and the third substrate are arranged in a substantially U-shaped form, wherein the first substrate and the second substrate are in direct contact with the third substrate, wherein the first substrate and the third substrate are secured in a brace form by the first light-dividing device which extends diagonally from the first substrate to the third substrate, wherein the second substrate and the third substrate are secured in a brace form by the second light-dividing device which extends diagonally from the second substrate to the third substrate, wherein the first photoelectric conversion element is opposite to the second photoelectric conversion element, wherein the first light-dividing device is configured to reflect a part of an incident light toward the second photoelectric conversion element, wherein the second light-dividing device is configured to reflect a part of the incident light toward the first photoelectric conversion element, wherein the third photoelectric conversion element is configured to receive light transmitted through the first light-dividing device and the second light-dividing device, and wherein the first photoelectric conversion unit and the second photoelectric conversion unit are oriented in different directions from each other.",0.49341074468176305,0.9868214893635261,,,,,
8490722,"1. A riding-type ground working vehicle comprising: left and right wheels which are main drive wheels independently driven to travel by two respective traction motors, steering control wheels provided separately in a longitudinal direction with respect to the left and right wheels, and a working machine that is driven to perform ground work, the riding-type ground working vehicle further comprising: command value calculating section that calculates two target rotational speed command values of the two respective traction motors based on an acceleration instruction and a turn instruction input by a driver; yaw rate detecting section that detects a yaw rate of the vehicle; target yaw rate calculating section that calculates a target yaw rate based on the acceleration instruction and the turn instruction; correction coefficient acquiring section that acquires two correction coefficients relating to the two respective traction motors based on a deviation between the target yaw rate and a yaw rate detection value; and control section that corrects the two target rotational speed command values by the two correction coefficients, and controls driving of the two traction motors based on the two corrected target rotational speed command values.",0.4933878120426188,0.9867756240852376,,,,,
9028385,"1. An apparatus for providing rods formed from a continuous supply of filter material for use in the manufacture of cigarette filter elements, each rod having individual objects placed at predetermined spaced intervals along the length thereof, the apparatus comprising: a first hopper configured to provide a reservoir for objects; a second hopper positioned to receive objects from the first hopper; a reciprocating screen disposed between the first hopper and the second hopper, the reciprocating screen defining a plurality of passageways therein, and the reciprocating screen being configured to facilitate transfer of the objects from the first hopper to the second hopper; an object insertion unit in operable communication with the second hopper and configured to introduce a plurality of objects into engagement with the continuous supply of filter material, the object insertion unit comprising a rotatable insertion wheel having a peripheral face, the peripheral face comprising a plurality of spaced pockets for receiving individual objects therein; and a housing having an inner surface and disposed near the bottom portion of the rotatable insertion wheel, the inner surface of the housing in a relative close spacing of the peripheral face of the rotatable insertion wheel so that each individual object is maintained within the respective pocket during delivery of the objects to the location where the objects are to be introduced into the filter material.",0.4930721713221901,0.9861443426443802,,,,,
9639751,"1. A system comprising: one or more processors; one or more non-transitory computer-readable mediums operatively coupled to the one or more processors, and having instructions stored thereon, that when executed by the one or more processors cause a computing device to:",0.4930703084844064,0.9861406169688128,,,,,
9619000,"1. A board comprising: a semiconductor device including: at least a first terminal to receive a signal that sets a functionality of the semiconductor device; a second terminal configured to supply a signal of a first value; and a third terminal configured to supply a signal of a second value, the semiconductor device adapted to be connected in series; a first connection member including three terminals connected respectively to the first to third terminals of the semiconductor device; a second connection member adapted to be connected to the first connection member provided on a counterpart board; and a first connection circuit to connect at least two terminals of the second connection member together, the first connection member of the board adapted to be connected to the second connection member provided on another counterpart board.",0.4930096414049265,0.986019282809853,,,,,
9772302,"1. A system for thermal and temporal stress quality assurance of a quantitative electrochemical physiological sample test system, comprising: a plurality of electrochemical sensors, a calibration circuit in communication with the subset of electrochemical sensors, and wherein the calibration parameter comprises;",0.5070093161894618,0.9859813676210765,,,,,
9135737,"1. A computer-implemented method in a roof estimate report system including at least one processor and a memory coupled to the at least one processor, the method comprising: displaying, by the at least one processor of the roof estimate report system, a plurality of aerial images of a roof at the same time, each of the aerial images providing a different view, taken from a different angle of the same roof; displaying, by the at least one processor of the roof estimate report system, respective line drawings representing features of the roof, the respective line drawings overlying a first and a second aerial image of the plurality of aerial images of the roof, the line drawing overlying the first aerial image of the roof having features in common with the line drawing overlying the second aerial image of the roof; in response to user input, changing, by the at least one processor of the roof estimate report system, the line drawing representing a feature of the roof that overlies the first aerial image of the roof; in response to the changing, making corresponding changes, by the at least one processor of the roof estimate report system, to the line drawing overlying the second aerial image; and generating and outputting a roof estimate report using a report generation engine, wherein the roof estimate report includes numerical values for corresponding slope, area, or lengths of edges of at least some of a plurality of planar roof sections of the roof, wherein the generated roof estimate report is provided for repair and/or constructing the roof structure of the building.",0.4929234243076503,0.9858468486153006,,,,,
